,location,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,price,make,model,region,car_age,car_name,power_per_cc
1396,Jaipur,52000,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,0.8109302162163288,Hyundai,i10,North,9,Hyundai i10,0.06266114180478821
1397,Kochi,35659,Diesel,Automatic,First,15.97,2993.0,258.0,7.0,3.779177092094717,BMW,X5,South,3,BMW X5,0.08620113598396258
1398,Kochi,5377,Petrol,Manual,First,16.8,1497.0,116.3,5.0,2.4379897300002487,Honda,City,South,0,Honda City,0.07768871075484302
1399,Delhi,65000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,2.3513752571634776,Mahindra,Ssangyong,North,5,Mahindra Ssangyong,0.06824925816023739
1400,Coimbatore,92708,Diesel,Manual,First,22.7,1498.0,89.84,5.0,2.012232791986386,Ford,Ecosport,South,4,Ford Ecosport,0.05997329773030708
1401,Coimbatore,48105,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.1314021114911006,Maruti,Alto,South,9,Maruti Alto,0.05816582914572864
1402,Mumbai,46759,Petrol,Manual,First,16.47,1198.0,74.0,5.0,0.9360933591703348,Volkswagen,Polo,West,8,Volkswagen Polo,0.06176961602671119
1403,Jaipur,62000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,1.252762968495368,Volkswagen,Polo,North,6,Volkswagen Polo,0.06163469557964971
1404,Kolkata,35175,Diesel,Manual,First,22.07,1199.0,73.9,5.0,0.9516578757114463,Volkswagen,Polo,East,7,Volkswagen Polo,0.06163469557964971
1405,Kolkata,70000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,1.6956156086751528,Maruti,Ertiga,East,6,Maruti Ertiga,0.07115384615384615
1406,Kolkata,30000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,1.791759469228055,Ford,EcoSport,East,2,Ford EcoSport,0.06581441922563418
1407,Kolkata,66618,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,2.740194654428777,Toyota,Innova,East,3,Toyota Innova,0.062250453720508164
1408,Mumbai,69300,Petrol,Automatic,Second,10.8,2497.0,150.0,5.0,2.5257286443082556,BMW,5,West,9,BMW 5,0.060072086503804564
1409,Kolkata,148000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,1.55814461804655,Maruti,Swift,East,2,Maruti Swift,0.05929487179487179
1410,Mumbai,22000,Petrol,Manual,First,18.88,999.0,123.24,5.0,2.060513531794317,Ford,Ecosport,West,2,Ford Ecosport,0.12336336336336336
1411,Ahmedabad,75000,Diesel,Manual,First,16.8,1493.0,110.0,5.0,1.791759469228055,Hyundai,Verna,West,6,Hyundai Verna,0.07367716008037509
1412,Mumbai,43706,Petrol,Manual,First,17.57,1193.0,88.7,5.0,1.3862943611198906,Tata,Zest,West,3,Tata Zest,0.07435037720033529
1413,Mumbai,42000,Diesel,Automatic,First,14.4,2967.0,241.4,5.0,3.3586377672433594,Audi,A7,West,8,Audi A7,0.08136164475901585
1414,Pune,65000,Diesel,Manual,First,22.3,1248.0,74.0,5.0,0.9162907318741551,Tata,Indica,West,7,Tata Indica,0.05929487179487179
1415,Delhi,76128,Diesel,Manual,First,26.59,1248.0,74.0,5.0,1.7047480922384253,Maruti,Swift,North,4,Maruti Swift,0.05929487179487179
1416,Kolkata,39852,Petrol,Manual,First,16.0,1368.0,90.0,5.0,0.4637340162321402,Others,Linea,East,9,Others Linea,0.06578947368421052
1417,Mumbai,18673,Petrol,Manual,First,18.6,1197.0,81.83,5.0,1.827769906751088,Hyundai,i20,West,2,Hyundai i20,0.06836257309941521
1418,Kolkata,11583,Petrol,Manual,First,21.1,814.0,55.2,5.0,1.0116009116784799,Hyundai,EON,East,3,Hyundai EON,0.06781326781326781
1419,Chennai,82000,Petrol,Manual,Second,17.200217391304346,1086.0,62.279310344827586,5.0,0.30010459245033816,Hyundai,Santro,South,12,Hyundai Santro,0.057347431256747315
1420,Pune,50000,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,3.2188758248682006,Mercedes-Benz,GLA,West,2,Mercedes-Benz GLA,0.06346243583761083
1421,Delhi,77000,Petrol,Manual,First,23.1,998.0,67.04,5.0,1.0296194171811581,Maruti,Celerio,North,5,Maruti Celerio,0.06717434869739479
1422,Mumbai,54890,Petrol,Manual,Second,17.8,1199.0,76.8,5.0,0.8960880245566357,Chevrolet,Beat,West,5,Chevrolet Beat,0.0640533778148457
1423,Pune,21000,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,1.8484548129046001,Honda,Jazz,West,3,Honda Jazz,0.07397831526271893
1424,Mumbai,58557,Diesel,Automatic,Third,16.07,1995.0,181.0,5.0,2.0794415416798357,BMW,3,West,10,BMW 3,0.09072681704260652
1425,Bangalore,70000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,2.1102132003465894,Renault,Duster,South,5,Renault Duster,0.0742299794661191
1426,Mumbai,16000,Petrol,Automatic,First,17.01,1499.0,110.4,5.0,1.7833912195575383,Ford,Figo,West,2,Ford Figo,0.07364909939959974
1427,Kochi,8899,Diesel,Manual,First,13.68,2393.0,147.8,7.0,2.991724252156452,Toyota,Innova,South,1,Toyota Innova,0.06176347680735479
1428,Kochi,83629,Diesel,Manual,First,25.44,936.0,56.3,5.0,1.1474024528375417,Chevrolet,Beat,South,3,Chevrolet Beat,0.060149572649572644
1429,Chennai,35059,Petrol,Automatic,First,17.21,1798.0,189.0,4.0,1.749199854809259,Volkswagen,Polo,South,5,Volkswagen Polo,0.10511679644048944
1430,Kochi,30552,Diesel,Automatic,First,10.91,3198.0,197.2,7.0,3.479392229247212,Ford,Endeavour,South,1,Ford Endeavour,0.0616635397123202
1431,Kochi,44875,Diesel,Automatic,Second,22.32,1582.0,126.32,5.0,2.080690761080268,Hyundai,Verna,South,3,Hyundai Verna,0.07984829329962073
1432,Coimbatore,25095,Petrol,Manual,First,18.16,1196.0,86.8,5.0,1.8687205103641833,Ford,Figo,South,2,Ford Figo,0.0725752508361204
1433,Jaipur,59000,Petrol,Manual,First,16.1,796.0,37.0,4.0,-0.2876820724517809,Maruti,800,North,12,Maruti 800,0.04648241206030151
1434,Kolkata,36000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,1.6094379124341003,Honda,City,East,5,Honda City,0.06582109479305741
1435,Mumbai,37000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,2.0476928433652555,Mahindra,XUV500,West,7,Mahindra XUV500,0.06424965580541533
1436,Chennai,90000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,0.9555114450274363,Ford,Figo,South,9,Ford Figo,0.04860614724803431
1437,Pune,17000,Petrol,Manual,First,17.0,1497.0,121.36,5.0,2.2192034840549946,Ford,EcoSport,West,1,Ford EcoSport,0.08106880427521711
1438,Mumbai,42575,Petrol,Manual,First,18.6,1197.0,81.83,5.0,1.6193882432872684,Hyundai,i20,West,4,Hyundai i20,0.06836257309941521
1439,Hyderabad,131000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,2.2617630984737906,Toyota,Innova,South,7,Toyota Innova,0.040096230954290296
1440,Mumbai,74000,Diesel,Manual,First,20.46,1461.0,83.8,5.0,1.7047480922384253,Renault,Duster,West,6,Renault Duster,0.05735797399041752
1441,Mumbai,47234,Diesel,Manual,First,12.99,2494.0,100.6,8.0,2.2353763433005955,Toyota,Innova,West,6,Toyota Innova,0.04033680834001604
1442,Delhi,231673,Petrol,Manual,First,17.0,1497.0,118.0,5.0,0.9555114450274363,Honda,City,North,10,Honda City,0.0788243152972612
1443,Hyderabad,10000,Petrol,Manual,First,24.07,998.0,67.1,5.0,1.252762968495368,Maruti,Alto,South,3,Maruti Alto,0.06723446893787574
1444,Kochi,49389,Petrol,Manual,First,19.49,1198.0,67.04,5.0,1.449269160281279,Nissan,Micra,South,3,Nissan Micra,0.05595993322203673
1445,Chennai,12000,Petrol,Automatic,Second,23.1,998.0,67.04,5.0,1.4469189829363254,Maruti,Celerio,South,3,Maruti Celerio,0.06717434869739479
1446,Hyderabad,65000,Petrol,Manual,Second,11.7,1796.0,178.0,5.0,2.463853240590168,Mercedes-Benz,New,South,9,Mercedes-Benz New,0.09910913140311804
1447,Chennai,177000,Diesel,Manual,First,23.5,1498.0,88.7,5.0,1.252762968495368,Ford,Fiesta,South,6,Ford Fiesta,0.05921228304405875
1448,Jaipur,89000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,2.0149030205422647,Hyundai,Verna,North,4,Hyundai Verna,0.07624135763670647
1449,Chennai,72000,Petrol,Automatic,Third,15.0,1396.0,100.0,5.0,1.1786549963416462,Hyundai,i20,South,10,Hyundai i20,0.07163323782234957
1450,Chennai,49000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,1.589235205116581,Maruti,Swift,South,7,Maruti Swift,0.06610169491525424
1451,Hyderabad,51355,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,3.295836866004329,Mercedes-Benz,New,South,5,Mercedes-Benz New,0.07932804479701354
1452,Kochi,13460,Petrol,Manual,First,18.6,1197.0,81.86,5.0,2.187174241482718,Hyundai,Elite,South,2,Hyundai Elite,0.0683876357560568
1453,Kochi,35642,Petrol,Automatic,First,17.01,1591.0,121.4,5.0,1.900613874140137,Hyundai,Verna,South,5,Hyundai Verna,0.07630421118793212
1454,Kochi,52895,Diesel,Manual,First,17.3,1998.0,163.7,5.0,1.7950872593207297,Chevrolet,Cruze,South,5,Chevrolet Cruze,0.08193193193193192
1455,Mumbai,93000,Petrol,Manual,First,14.28,1798.0,138.03,5.0,1.5040773967762742,Toyota,Corolla,West,9,Toyota Corolla,0.0767686318131257
1456,Pune,70000,Petrol,Manual,First,19.0,998.0,66.1,5.0,0.6931471805599453,Maruti,A-Star,West,8,Maruti A-Star,0.06623246492985971
1457,Kolkata,32048,Diesel,Manual,First,23.08,1461.0,63.1,5.0,0.8754687373538999,Nissan,Micra,East,7,Nissan Micra,0.0431895961670089
1458,Pune,4700,Petrol,Manual,First,25.4,624.0,37.48,4.0,0.1823215567939546,Tata,Nano,West,6,Tata Nano,0.06006410256410256
1459,Delhi,71800,Diesel,Manual,First,23.4,1248.0,74.0,5.0,1.0647107369924282,Maruti,Swift,North,5,Maruti Swift,0.05929487179487179
1460,Coimbatore,69078,Petrol,Manual,First,12.893137254901962,2475.719298245614,189.6021052631579,5.4035087719298245,3.7106409458954492,Others,Rover,South,11,Others Rover,0.07658465376002722
1461,Ahmedabad,45000,Diesel,Automatic,First,17.32,1968.0,184.0,5.0,3.295836866004329,Audi,Q3,West,3,Audi Q3,0.09349593495934959
1462,Chennai,15388,Diesel,Manual,First,25.8,1498.0,98.6,5.0,2.0149030205422647,Honda,Amaze,South,3,Honda Amaze,0.06582109479305741
1463,Mumbai,98798,Petrol,Manual,First,14.7,1599.0,104.0,5.0,0.4054651081081644,Chevrolet,Optra,West,15,Chevrolet Optra,0.06504065040650407
1464,Hyderabad,43000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,3.676300671907076,Audi,Q5,South,3,Audi Q5,0.08856707317073172
1465,Hyderabad,85112,Diesel,Manual,First,23.2,1248.0,73.94,5.0,1.220829921392359,Maruti,Ritz,South,7,Maruti Ritz,0.05924679487179487
1466,Kochi,37804,Diesel,Manual,First,15.4,2179.0,120.0,7.0,2.517696472610991,Mahindra,Scorpio,South,1,Mahindra Scorpio,0.05507113354749885
1467,Chennai,45000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,1.9242486522741338,Maruti,Ciaz,South,5,Maruti Ciaz,0.07091346153846154
1468,Pune,116000,Diesel,Manual,Second,21.43,1364.0,138.0,5.0,1.749199854809259,Toyota,Corolla,West,8,Toyota Corolla,0.10117302052785923
1469,Chennai,100073,Diesel,Manual,Second,25.0,1396.0,69.0,5.0,0.6931471805599453,Tata,Indica,South,4,Tata Indica,0.0494269340974212
1470,Jaipur,165000,Petrol,Manual,First,16.1,796.0,37.0,4.0,-0.10536051565782628,Maruti,800,North,13,Maruti 800,0.04648241206030151
1471,Kolkata,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,1.33500106673234,Volkswagen,Polo,East,4,Volkswagen Polo,0.06176961602671119
1472,Delhi,9500,Petrol,Automatic,First,14.62,1999.0,149.92,5.0,2.7942278973432626,Hyundai,Elantra,North,2,Hyundai Elantra,0.07499749874937468
1473,Hyderabad,152000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,2.803360380906535,Toyota,Fortuner,South,7,Toyota Fortuner,0.05667337357478203
1474,Coimbatore,17705,Petrol,Manual,First,21.4,1197.0,83.1,5.0,2.163323025660538,Maruti,Baleno,South,0,Maruti Baleno,0.06942355889724311
1475,Mumbai,12000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,1.8082887711792655,Maruti,Baleno,West,3,Maruti Baleno,0.06942355889724311
1476,Hyderabad,51000,Diesel,Automatic,First,23.8,1998.0,112.0,5.0,3.088311454847084,Others,Cooper,South,6,Others Cooper,0.056056056056056056
1477,Chennai,42000,Diesel,Automatic,Second,13.0,2987.0,210.0,5.0,3.091042453358316,Mercedes-Benz,S,South,10,Mercedes-Benz S,0.07030465349849348
1478,Delhi,51000,Petrol,Manual,First,20.92,998.0,67.1,5.0,0.9745596399981308,Maruti,Alto,North,4,Maruti Alto,0.06723446893787574
1479,Kochi,42527,Petrol,Manual,First,20.4,1197.0,81.8,5.0,1.6620303625532709,Maruti,Swift,South,2,Maruti Swift,0.0683375104427736
1480,Kolkata,45000,Diesel,Manual,First,22.1,1248.0,74.0,5.0,0.9082585601768908,Chevrolet,Sail,East,5,Chevrolet Sail,0.05929487179487179
1481,Kolkata,70000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,1.791759469228055,Toyota,Innova,East,8,Toyota Innova,0.0408981555733761
1482,Mumbai,92000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,2.186051276738094,Toyota,Fortuner,West,10,Toyota Fortuner,0.05734406438631791
1483,Hyderabad,57156,Diesel,Automatic,Second,18.88,1995.0,184.0,5.0,2.8903717578961645,BMW,3,South,7,BMW 3,0.09223057644110276
1484,Coimbatore,53211,Petrol,Manual,First,16.8,1395.0,138.02,5.0,2.454447442303292,Skoda,Octavia,South,3,Skoda Octavia,0.09893906810035843
1485,Kolkata,80000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,2.196112848483529,Toyota,Fortuner,East,0,Toyota Fortuner,0.05734406438631791
1486,Bangalore,74000,Diesel,Automatic,First,15.5,1896.0,105.0,5.0,1.6582280766035324,Volkswagen,Jetta,South,10,Volkswagen Jetta,0.055379746835443035
1487,Kolkata,37000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,1.0818051703517284,Hyundai,i20,East,8,Hyundai i20,0.06446991404011461
1488,Mumbai,64000,Diesel,Manual,Second,21.02,1248.0,88.76,5.0,0.9745596399981308,Tata,Manza,West,6,Tata Manza,0.07112179487179487
1489,Pune,57197,Petrol,Manual,First,15.04,1598.0,103.6,5.0,1.3862943611198906,Volkswagen,Vento,West,6,Volkswagen Vento,0.06483103879849812
1490,Chennai,55000,Diesel,Automatic,First,17.6,1582.0,126.2,5.0,2.5257286443082556,Hyundai,Creta,South,3,Hyundai Creta,0.0797724399494311
1491,Mumbai,33000,Petrol,Manual,First,21.1,1197.0,85.8,5.0,1.1786549963416462,Maruti,Ritz,West,5,Maruti Ritz,0.07167919799498747
1492,Delhi,70000,Petrol,Manual,First,13.1,1997.0,141.1,5.0,1.3862943611198906,Honda,CR-V,North,11,Honda CR-V,0.07065598397596394
1493,Delhi,75000,Diesel,Manual,Second,15.1,2179.0,140.0,7.0,1.8325814637483102,Mahindra,XUV500,North,7,Mahindra XUV500,0.06424965580541533
1494,Jaipur,58095,Diesel,Manual,First,21.66,1498.0,108.62,5.0,1.7578579175523736,Volkswagen,Ameo,North,3,Volkswagen Ameo,0.07251001335113486
1495,Kolkata,7445,Petrol,Manual,First,17.57,1193.0,88.7,5.0,1.6094379124341003,Tata,Zest,East,4,Tata Zest,0.07435037720033529
1496,Kochi,17652,Diesel,Automatic,First,12.9,2993.0,270.88,5.0,4.072950669534428,Others,XJ,South,3,Others XJ,0.0905045105245573
1497,Kochi,28321,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,2.8616292890305104,Toyota,Corolla,South,1,Toyota Corolla,0.0767686318131257
1498,Pune,69000,Petrol,Manual,Second,19.0,998.0,66.1,5.0,0.6678293725756554,Maruti,A-Star,West,8,Maruti A-Star,0.06623246492985971
1499,Mumbai,80000,Petrol,Automatic,First,11.1,2354.0,142.0,5.0,1.0986122886681098,Honda,Accord,West,12,Honda Accord,0.06032285471537808
1500,Delhi,42365,Petrol,Manual,First,17.0,1197.0,80.0,5.0,1.7047480922384253,Hyundai,i20,North,5,Hyundai i20,0.06683375104427736
1501,Delhi,123000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,2.803360380906535,Toyota,Fortuner,North,6,Toyota Fortuner,0.05650570087189805
1502,Mumbai,40000,Petrol,Automatic,Second,11.74,1796.0,186.0,5.0,2.6741486494265287,Mercedes-Benz,New,West,8,Mercedes-Benz New,0.10356347438752785
1503,Hyderabad,30112,Diesel,Manual,First,27.39,1248.0,74.0,5.0,2.052840859882657,Maruti,Baleno,South,3,Maruti Baleno,0.05929487179487179
1504,Kochi,43775,Diesel,Manual,First,20.77,1248.0,88.76,7.0,2.1126345090356,Maruti,Ertiga,South,2,Maruti Ertiga,0.07112179487179487
1505,Kochi,26013,Diesel,Automatic,First,12.65,2993.0,255.0,5.0,4.575432367724135,Others,Rover,South,0,Others Rover,0.08519879719345139
1506,Mumbai,56000,Petrol,Manual,First,12.9,1598.0,102.5,5.0,0.7654678421395714,Chevrolet,Optra,West,7,Chevrolet Optra,0.06414267834793493
1507,Hyderabad,95000,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,1.0986122886681098,Honda,Civic,South,11,Honda Civic,0.07226236798221233
1508,Coimbatore,41089,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,3.3600281046240843,BMW,X3,South,5,BMW X3,0.09223057644110276
1509,Mumbai,41988,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,1.6956156086751528,Skoda,Laura,West,8,Skoda Laura,0.07017276422764228
1510,Delhi,72486,Diesel,Manual,First,23.4,1248.0,74.0,5.0,1.3737155789130306,Maruti,Swift,North,6,Maruti Swift,0.05929487179487179
1511,Pune,92000,Diesel,Automatic,First,23.3,1984.0,150.0,5.0,2.772588722239781,Others,V40,West,6,Others V40,0.07560483870967742
1512,Delhi,40000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,1.4469189829363254,Maruti,Swift,North,6,Maruti Swift,0.06610169491525424
1513,Bangalore,56000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,3.5409593240373143,Others,Rover,South,5,Others Rover,0.08614043139054611
1514,Mumbai,125000,Petrol,Automatic,Third,11.7,2354.0,177.6,5.0,0.9555114450274363,Honda,Accord,West,11,Honda Accord,0.07544604927782497
1515,Kochi,29219,Diesel,Manual,First,12.99,2494.0,100.6,8.0,2.601207105484161,Toyota,Innova,South,2,Toyota Innova,0.04033680834001604
1516,Hyderabad,39927,Diesel,Manual,First,12.55,2982.0,168.5,7.0,3.4688560301359703,Toyota,Fortuner,South,1,Toyota Fortuner,0.05650570087189805
1517,Kochi,38593,Petrol,Manual,First,18.7,1199.0,88.7,5.0,1.8196988379172965,Honda,Jazz,South,1,Honda Jazz,0.07397831526271893
1518,Kolkata,32000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,1.7047480922384253,Honda,City,East,4,Honda City,0.0788243152972612
1519,Hyderabad,28226,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,2.21375387928743,Maruti,Dzire,South,2,Maruti Dzire,0.05909455128205128
1520,Pune,95000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,1.5040773967762742,Nissan,Sunny,West,5,Nissan Sunny,0.05804243668720054
1521,Chennai,194000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,2.3513752571634776,Toyota,Innova,South,5,Toyota Innova,0.04033680834001604
1522,Coimbatore,14821,Petrol,Manual,First,19.4,1198.0,86.8,5.0,1.6808279085207734,Honda,Brio,South,3,Honda Brio,0.07245409015025041
1523,Bangalore,52000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,1.6956156086751528,Volkswagen,Vento,South,7,Volkswagen Vento,0.06483103879849812
1524,Mumbai,33000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,2.224623551524334,Mahindra,XUV500,West,3,Mahindra XUV500,0.06424965580541533
1525,Chennai,29200,Diesel,Manual,First,23.0,1498.0,98.96,5.0,2.0412203288596382,Ford,EcoSport,South,3,Ford EcoSport,0.06606141522029373
1526,Hyderabad,99754,Diesel,Manual,First,17.72,1968.0,108.49,5.0,2.0781907597781832,Skoda,Yeti,South,7,Skoda Yeti,0.0551270325203252
1527,Chennai,49000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.0986122886681098,Hyundai,i10,South,7,Hyundai i10,0.06591478696741855
1528,Hyderabad,299322,Diesel,Manual,First,12.8,2494.0,102.0,8.0,1.3862943611198906,Toyota,Innova,South,14,Toyota Innova,0.0408981555733761
1529,Coimbatore,38310,Diesel,Manual,First,20.65,1248.0,88.7,5.0,1.900613874140137,Tata,Zest,South,1,Tata Zest,0.07107371794871795
1530,Delhi,56000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,1.4469189829363254,Maruti,Swift,North,5,Maruti Swift,0.05929487179487179
1531,Kolkata,31300,Diesel,Automatic,First,21.72,1498.0,108.4,5.0,2.3513752571634776,Skoda,Rapid,East,2,Skoda Rapid,0.07236315086782377
1532,Coimbatore,11241,Diesel,Manual,First,13.68,2393.0,147.8,8.0,3.1157350659486873,Toyota,Innova,South,0,Toyota Innova,0.06176347680735479
1533,Pune,48000,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,1.6486586255873816,Hyundai,Verna,West,5,Hyundai Verna,0.07624135763670647
1534,Coimbatore,23882,Petrol,Manual,First,17.4,1497.0,117.3,5.0,2.4740142086215764,Honda,City,South,0,Honda City,0.0783567134268537
1535,Hyderabad,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,1.944480556245719,Honda,City,South,5,Honda City,0.06582109479305741
1536,Jaipur,50000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,1.6094379124341003,Volkswagen,Vento,North,8,Volkswagen Vento,0.06483103879849812
1537,Chennai,25000,Diesel,Automatic,First,12.19,2967.0,236.0,5.0,3.784189633918261,Audi,Q5,South,5,Audi Q5,0.07954162453656892
1538,Chennai,21000,Petrol,Manual,First,22.74,796.0,47.3,5.0,1.0260415958332743,Maruti,Alto,South,4,Maruti Alto,0.059422110552763814
1539,Pune,148000,Diesel,Manual,Second,21.12,1248.0,88.8,5.0,1.0647107369924282,Tata,Manza,West,7,Tata Manza,0.07115384615384615
1540,Delhi,68000,Petrol,Manual,First,15.29,1591.0,121.3,5.0,2.2874714551839976,Hyundai,Creta,North,3,Hyundai Creta,0.07624135763670647
1541,Bangalore,52000,Diesel,Automatic,First,12.0,2987.0,224.0,7.0,3.8918202981106265,Mercedes-Benz,GL-Class,South,5,Mercedes-Benz GL-Class,0.07499163039839303
1542,Jaipur,19000,Diesel,Manual,First,16.55,2498.0,105.0,6.0,2.224623551524334,Mahindra,Thar,North,3,Mahindra Thar,0.042033626901521216
1543,Mumbai,74000,Diesel,Manual,Second,22.32,1582.0,126.3,5.0,1.3217558399823195,Hyundai,Verna,West,8,Hyundai Verna,0.07983565107458912
1544,Coimbatore,30279,Diesel,Manual,First,26.1,1498.0,99.0,5.0,1.986503546020567,Ford,Aspire,South,2,Ford Aspire,0.06608811748998665
1545,Mumbai,20000,Diesel,Automatic,First,20.7,1496.0,113.98,4.0,3.1570004211501135,Others,Cooper,West,3,Others Cooper,0.07618983957219251
1546,Hyderabad,34834,Petrol,Manual,First,14.0,796.0,35.0,5.0,0.9555114450274363,Maruti,Omni,South,6,Maruti Omni,0.04396984924623116
1547,Pune,90000,Diesel,Manual,Second,21.03,1461.0,65.0,5.0,1.1314021114911006,Mahindra,Verito,West,4,Mahindra Verito,0.044490075290896644
1548,Coimbatore,38730,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,3.4005304926744517,Mercedes-Benz,E-Class,South,3,Mercedes-Benz E-Class,0.09472701819878675
1549,Kochi,57390,Diesel,Manual,First,19.01,1461.0,108.45,5.0,1.9065751436566365,Renault,Duster,South,3,Renault Duster,0.0742299794661191
1550,Kolkata,100000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,1.252762968495368,Maruti,Swift,East,3,Maruti Swift,0.05929487179487179
1551,Kolkata,50000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,0.8544153281560676,Volkswagen,Polo,East,8,Volkswagen Polo,0.06168614357262104
1552,Coimbatore,64961,Diesel,Manual,First,16.0,2179.0,140.0,7.0,2.7806808921371173,Mahindra,XUV500,South,2,Mahindra XUV500,0.06424965580541533
